transaction_id,customer_id,product_id,store_id,sale_date,quantity,total_amount
91284,4907,115,38,2025-02-15,3,1448.76
91285,2727,44,27,2025-05-06,2,67.1
91286,3325,41,5,2024-10-10,4,1092.52
91287,9341,177,48,2024-05-25,2,248.3
91288,4987,190,21,2025-04-25,4,587.68
91289,858,194,20,2025-02-14,1,420.6
91290,3000,45,2,2024-08-20,2,536.82
91291,8025,99,43,2024-07-08,1,464.87
91292,6443,122,48,2024-12-03,3,197.55
91293,888,31,2,2024-12-18,1,225.85
91294,2039,129,9,2024-06-13,2,525.58
91295,711,61,29,2024-12-02,2,125.88
91296,9642,14,33,2024-09-07,1,244.43
91297,4766,139,18,2024-09-21,2,713.22
91298,9025,194,4,2025-04-23,2,841.2
91299,2596,47,44,2024-09-30,5,2456.75
91300,8233,116,31,2024-09-17,2,338.66
91301,5831,117,37,2024-05-26,2,934.26
91302,3851,72,2,2024-06-15,1,53.0
91303,4595,46,32,2025-03-24,1,84.7
91304,3544,139,38,2024-06-14,3,1069.83
91305,7106,55,30,2025-03-16,5,540.8
91306,2634,80,8,2024-09-01,4,1983.24
91307,3912,162,41,2024-11-20,4,1794.32
91308,7585,59,1,2025-04-21,4,816.44
91309,8246,57,39,2025-04-15,3,301.35
91310,5282,186,48,2025-01-11,4,1866.52
91311,8831,10,3,2024-10-13,5,926.9
91312,9831,161,43,2024-12-22,2,698.82
91313,250,117,6,2024-12-27,3,1401.39
91314,7840,118,7,2025-05-07,4,1246.96
91315,328,75,36,2024-06-19,1,247.31
91316,7190,102,1,2024-12-05,4,401.72
91317,8980,96,45,2024-07-30,5,121.4
91318,9882,169,1,2025-03-26,5,482.9
91319,5217,199,18,2024-09-15,3,763.35
91320,817,58,39,2024-08-14,5,596.95
91321,8183,124,8,2024-06-23,5,1686.05
91322,4147,31,21,2025-03-29,5,1129.25
91323,8789,79,12,2024-12-28,5,2407.55
91324,7729,78,39,2024-08-02,2,289.18
91325,2285,88,49,2025-02-25,5,1251.7
91326,3665,4,30,2024-12-05,3,1271.43
91327,2104,34,5,2025-03-04,1,377.6
91328,8202,83,15,2024-08-28,3,688.62
91329,8603,196,2,2024-08-22,2,356.84
91330,9062,87,50,2025-05-05,5,1544.25
91331,2737,15,35,2024-06-01,1,89.44
91332,1221,176,25,2025-01-03,5,1092.5
91333,2397,42,48,2025-04-08,4,631.4
91334,3737,167,45,2024-12-12,4,131.56
91335,7398,54,18,2025-04-05,2,990.68
91336,9989,39,37,2024-08-03,3,1256.07
91337,7491,109,23,2025-01-17,4,1512.84
91338,6358,15,19,2025-01-31,3,268.32
91339,1980,91,5,2024-11-30,3,266.4
91340,286,126,32,2024-09-27,2,246.96
91341,7365,17,28,2025-01-07,5,126.75
91342,7406,47,19,2024-08-25,4,1965.4
91343,7522,57,37,2024-08-02,2,200.9
91344,5842,47,7,2025-01-21,4,1965.4
91345,3148,150,50,2024-10-02,1,24.04
91346,6934,131,48,2024-06-26,1,351.63
91347,1646,47,19,2025-04-14,4,1965.4
91348,1867,172,42,2025-04-10,3,548.07
91349,8345,33,7,2024-08-10,3,379.74
91350,3473,190,34,2025-03-27,5,734.6
91351,2127,187,26,2024-06-29,1,40.34
91352,8918,37,35,2025-02-24,3,1498.56
91353,9986,160,8,2024-12-13,4,1272.36
91354,8603,169,21,2025-02-27,2,193.16
91355,4969,197,19,2025-05-03,2,727.74
91356,1193,195,42,2025-02-05,5,113.0
91357,5710,20,1,2024-12-13,3,1075.08
91358,6251,87,16,2024-09-09,1,308.85
91359,753,90,7,2025-01-30,2,848.54
91360,6629,27,24,2024-11-06,5,881.65
91361,137,61,22,2025-04-15,3,188.82
91362,5650,16,48,2025-03-15,4,1546.96
91363,8559,145,11,2025-04-08,5,632.65
91364,4749,82,9,2025-04-24,1,328.09
91365,68,83,49,2024-06-22,5,1147.7
91366,2600,102,39,2025-02-09,2,200.86
91367,9356,183,28,2024-06-16,4,875.52
91368,3656,60,10,2025-04-17,5,116.75
91369,9595,185,33,2025-03-01,3,667.95
91370,6278,108,20,2024-07-14,3,749.58
91371,2531,197,29,2024-11-13,1,363.87
91372,7314,28,15,2025-03-09,4,237.24
91373,768,8,44,2024-10-16,2,906.46
91374,9394,134,44,2025-05-07,1,44.72
91375,8669,128,39,2024-08-18,2,879.66
91376,6501,89,32,2025-01-16,3,672.03
91377,6471,179,39,2025-01-25,4,1716.0
91378,8885,30,5,2024-12-08,1,107.77
91379,6443,103,2,2024-11-07,4,1797.4
91380,3321,82,2,2024-12-02,5,1640.45
91381,9111,5,43,2025-03-20,5,2209.25
91382,175,37,40,2024-05-19,4,1998.08
91383,5943,107,20,2024-06-28,2,949.88
91384,2770,111,29,2024-08-12,5,206.2
91385,3008,125,17,2024-10-04,4,1736.04
91386,154,175,26,2025-04-26,1,496.34
91387,5699,159,8,2024-09-19,3,1191.15
91388,6873,173,49,2024-11-09,4,1242.52
91389,9656,56,29,2024-07-12,2,707.6
91390,4253,159,46,2025-01-04,1,397.05
91391,5317,155,29,2024-07-30,5,558.9
91392,7167,105,36,2024-09-06,1,150.69
91393,653,53,40,2024-11-04,4,876.92
91394,5083,11,1,2024-05-28,5,44.25
91395,3111,114,34,2025-04-22,3,1376.94
91396,6555,67,15,2024-10-28,1,424.22
91397,8285,13,27,2024-07-18,4,1425.56
91398,1052,35,6,2024-09-27,3,1140.93
91399,5950,130,7,2025-01-03,1,396.92
91400,1922,43,13,2024-06-25,2,597.44
91401,5691,107,12,2024-09-17,1,474.94
91402,1912,198,48,2024-06-28,2,806.82
91403,363,169,36,2024-07-03,5,482.9
91404,9406,3,17,2024-08-08,3,1100.94
91405,6453,129,27,2024-11-09,5,1313.95
91406,5128,152,50,2024-12-04,3,16.26
91407,3477,181,13,2025-02-25,5,2228.85
91408,7828,6,19,2025-03-10,2,510.22
91409,9688,200,23,2025-04-15,2,453.2
91410,3242,109,13,2025-01-26,4,1512.84
91411,3792,152,36,2024-05-22,3,16.26
91412,1980,27,17,2024-10-03,1,176.33
91413,7300,99,1,2024-09-09,1,464.87
91414,6481,192,33,2025-04-08,4,1298.8
91415,8300,121,17,2024-08-10,4,1097.16
91416,9099,3,5,2024-08-16,5,1834.9
91417,6251,90,7,2024-09-13,2,848.54
91418,6175,180,28,2024-12-05,3,857.94
91419,9313,26,26,2024-11-25,4,1604.8
91420,4285,155,18,2025-04-26,2,223.56
91421,3365,135,40,2024-08-17,3,165.99
91422,1821,38,27,2024-08-20,1,64.5
91423,6626,77,22,2024-08-08,1,479.45
91424,3239,129,50,2024-06-09,1,262.79
91425,211,99,24,2025-02-12,2,929.74
91426,3626,12,23,2024-08-31,1,350.41
91427,3835,55,37,2024-09-12,5,540.8
91428,826,99,27,2024-09-20,2,929.74
91429,5959,111,49,2025-03-15,4,164.96
91430,1710,49,47,2024-10-04,3,475.95
91431,6926,33,50,2025-03-02,2,253.16
91432,4109,13,23,2024-12-15,1,356.39
91433,8140,35,26,2025-03-20,5,1901.55
91434,658,125,1,2024-12-12,2,868.02
91435,1518,174,16,2025-05-09,4,1952.24
91436,8798,143,35,2024-08-31,5,1259.55
91437,1777,55,10,2024-08-23,3,324.48
91438,1634,16,50,2024-09-03,3,1160.22
91439,4868,26,23,2024-07-08,3,1203.6
91440,3580,10,28,2024-08-21,2,370.76
91441,4932,139,36,2024-07-28,5,1783.05
91442,4191,164,26,2024-10-03,2,944.44
91443,3652,57,17,2025-02-17,5,502.25
91444,6828,131,24,2024-07-17,5,1758.15
91445,5803,57,19,2024-07-12,4,401.8
91446,6734,3,6,2024-11-03,2,733.96
91447,2289,13,27,2024-07-03,5,1781.95
91448,1109,150,45,2025-04-26,5,120.2
91449,6933,157,6,2025-04-18,4,501.52
91450,7647,14,38,2024-10-16,5,1222.15
91451,1317,112,4,2024-10-13,5,1743.7
91452,9451,65,32,2024-05-20,1,190.37
91453,3663,38,5,2025-01-07,4,258.0
91454,9427,127,1,2024-07-19,3,350.58
91455,1803,192,27,2025-01-15,4,1298.8
91456,8841,21,15,2024-06-18,2,153.1
91457,6671,25,13,2025-05-07,4,409.96
91458,1246,46,42,2024-05-21,4,338.8
91459,2665,49,26,2024-07-10,4,634.6
91460,9846,93,40,2024-08-13,4,692.16
91461,8347,114,21,2025-05-06,1,458.98
91462,3903,96,16,2024-10-12,2,48.56
91463,673,56,37,2024-11-26,2,707.6
91464,2126,190,46,2024-06-12,4,587.68
91465,8239,20,33,2024-10-13,4,1433.44
91466,3976,28,31,2025-01-01,1,59.31
91467,2295,185,14,2024-09-20,3,667.95
91468,3395,199,42,2025-02-19,3,763.35
91469,9286,68,49,2024-12-02,4,707.72
91470,1091,41,38,2025-03-31,2,546.26
91471,8192,184,7,2025-02-19,5,1800.4
91472,3357,200,7,2024-11-19,5,1133.0
91473,9824,167,21,2024-08-22,1,32.89
91474,4421,164,40,2024-06-07,1,472.22
91475,3498,116,2,2025-04-09,4,677.32
91476,5819,120,19,2024-10-28,4,878.28
91477,3955,74,9,2024-05-15,1,427.02
91478,2975,200,8,2024-10-11,4,906.4
91479,1082,171,12,2025-03-08,5,2408.6
91480,4064,99,43,2024-09-19,2,929.74
91481,8082,128,3,2024-12-30,2,879.66
91482,3188,59,47,2024-06-10,4,816.44
91483,7123,168,42,2025-04-07,2,142.2
91484,3605,16,35,2025-03-11,5,1933.7
91485,5765,87,6,2024-08-15,5,1544.25
91486,2499,187,46,2024-10-06,1,40.34
91487,8449,172,43,2025-05-08,5,913.45
91488,5483,102,17,2025-03-03,2,200.86
91489,6101,86,14,2024-08-26,3,545.76
91490,2258,166,6,2024-10-31,3,830.4
91491,4538,181,39,2024-07-22,3,1337.31
91492,1277,53,23,2025-02-24,3,657.69
91493,286,100,45,2024-06-30,4,714.84
91494,2859,190,33,2025-03-18,3,440.76
91495,2256,37,31,2024-07-27,5,2497.6
91496,4975,72,22,2024-09-14,3,159.0
91497,1150,165,13,2025-03-19,1,424.13
91498,1164,118,41,2024-09-28,5,1558.7
91499,2852,49,47,2024-08-14,4,634.6
91500,9143,47,24,2024-06-15,4,1965.4
91501,3632,75,19,2025-03-09,4,989.24
91502,2789,160,3,2025-03-06,5,1590.45
91503,2827,54,28,2024-08-12,1,495.34
91504,8242,135,23,2025-03-15,4,221.32
91505,1609,30,18,2024-06-28,2,215.54
91506,3976,71,10,2024-11-04,1,338.69
91507,6451,147,16,2024-07-05,3,1385.97
91508,5935,87,44,2024-07-16,4,1235.4
91509,4652,79,42,2025-02-20,4,1926.04
91510,8,189,21,2024-10-11,5,2010.8
91511,4983,87,45,2024-10-19,4,1235.4
91512,1965,52,30,2024-06-27,4,1655.52
91513,2300,27,22,2024-07-30,5,881.65
91514,2357,123,47,2024-07-25,2,732.36
91515,2718,42,46,2025-02-06,3,473.55
91516,280,32,24,2025-04-26,1,499.64
91517,4862,200,5,2024-07-12,5,1133.0
91518,7418,66,16,2024-12-19,5,333.55
91519,9966,71,21,2025-01-21,4,1354.76
91520,2254,122,21,2024-10-13,5,329.25
91521,7821,139,10,2024-05-15,5,1783.05
91522,2273,82,36,2025-01-01,4,1312.36
91523,1748,52,17,2024-11-05,4,1655.52
91524,3348,9,39,2024-11-01,4,1341.84
91525,3140,83,21,2024-11-02,5,1147.7
91526,118,131,48,2024-12-12,3,1054.89
91527,6503,179,14,2024-06-01,4,1716.0
91528,4970,175,12,2024-12-29,1,496.34
91529,2663,158,45,2024-06-29,5,1849.35
91530,9132,42,7,2024-06-11,4,631.4
91531,4120,34,2,2025-01-14,3,1132.8
91532,2031,200,45,2025-02-16,1,226.6
91533,5423,37,30,2025-03-20,4,1998.08
91534,8397,193,18,2025-04-02,5,1668.55
91535,6076,26,50,2025-02-25,2,802.4
91536,1857,140,37,2024-08-24,3,1414.2
91537,6389,102,41,2024-09-01,4,401.72
91538,3619,107,50,2024-08-17,5,2374.7
91539,4785,37,50,2025-05-11,2,999.04
91540,6750,186,49,2024-11-17,4,1866.52
91541,170,144,30,2024-10-29,1,161.88
91542,3060,116,8,2024-10-30,5,846.65
91543,7646,111,41,2024-09-15,5,206.2
91544,3311,79,30,2024-07-30,3,1444.53
91545,872,137,24,2025-05-10,4,1965.36
91546,7538,130,6,2024-10-30,4,1587.68
91547,2155,26,5,2024-06-26,3,1203.6
91548,7842,25,48,2024-08-21,4,409.96
91549,3984,191,26,2024-06-27,4,473.4
91550,3359,127,43,2025-03-01,3,350.58
91551,5229,190,2,2025-03-13,5,734.6
91552,5044,65,27,2025-04-02,3,571.11
91553,7004,52,26,2025-03-19,4,1655.52
91554,4391,102,8,2025-04-05,4,401.72
91555,1300,131,46,2024-11-01,2,703.26
91556,5830,86,23,2024-11-04,1,181.92
91557,8859,126,37,2025-02-08,5,617.4
91558,6297,166,42,2024-09-15,1,276.8
91559,4686,170,25,2024-12-13,1,62.91
91560,7050,190,4,2025-01-11,3,440.76
91561,5463,85,40,2025-03-16,4,1162.12
91562,9718,109,34,2024-11-22,2,756.42
91563,909,3,38,2025-03-07,1,366.98
91564,7189,198,21,2025-03-29,1,403.41
91565,6569,115,11,2024-11-20,2,965.84
91566,3997,49,18,2025-01-03,5,793.25
91567,1328,54,13,2025-02-10,1,495.34
91568,8958,120,45,2025-03-20,4,878.28
91569,4811,190,30,2024-10-21,2,293.84
91570,6189,161,29,2025-01-05,1,349.41
91571,2175,129,21,2025-02-22,3,788.37
91572,1409,98,28,2025-05-09,3,325.38
91573,5064,115,36,2025-02-16,1,482.92
91574,4091,162,37,2024-05-27,3,1345.74
91575,9894,40,46,2024-07-25,5,2285.9
91576,8165,179,12,2024-10-31,5,2145.0
91577,3393,68,25,2025-01-10,4,707.72
91578,2602,78,49,2025-02-26,3,433.77
91579,5248,64,29,2025-04-24,1,310.45
91580,6146,10,31,2024-05-14,2,370.76
91581,663,183,45,2024-12-01,1,218.88
91582,1885,199,33,2024-09-25,5,1272.25
91583,4901,103,26,2024-12-24,4,1797.4
91584,7993,56,33,2024-07-01,5,1769.0
91585,4835,69,23,2024-09-03,1,13.41
91586,8423,51,15,2024-10-27,1,237.51
91587,4408,67,18,2024-09-15,1,424.22
91588,5526,110,50,2024-09-01,3,89.34
91589,6379,175,15,2025-02-02,5,2481.7
91590,4683,46,19,2024-07-28,5,423.5
91591,4659,69,25,2024-09-26,1,13.41
91592,440,146,29,2024-08-31,2,215.42
91593,3064,24,47,2024-12-26,5,2346.75
91594,8851,117,5,2024-08-17,2,934.26
91595,4035,171,36,2024-10-22,2,963.44
91596,4380,154,4,2024-08-07,1,253.32
91597,4436,186,2,2024-05-20,5,2333.15
91598,6840,19,7,2024-09-20,5,201.95
91599,2965,96,44,2025-03-08,1,24.28
91600,6556,120,29,2025-03-15,5,1097.85
91601,3572,27,22,2024-07-28,3,528.99
91602,1880,136,12,2025-01-14,2,266.44
91603,3473,73,26,2024-12-07,5,1619.3
91604,2540,105,43,2024-05-12,4,602.76
91605,3290,59,3,2024-09-28,1,204.11
91606,3641,76,3,2025-03-30,3,729.09
91607,1458,85,29,2024-12-04,2,581.06
91608,4125,167,15,2024-10-19,4,131.56
91609,4972,51,11,2024-10-22,1,237.51
91610,1189,74,11,2024-12-18,4,1708.08
91611,6284,86,40,2024-10-11,4,727.68
91612,907,100,41,2025-04-13,1,178.71
91613,6502,170,19,2024-09-12,2,125.82
91614,5690,166,17,2024-11-15,2,553.6
91615,794,9,31,2024-11-15,2,670.92
91616,8486,107,16,2024-09-21,4,1899.76
91617,4164,38,30,2025-01-19,1,64.5
91618,4893,58,19,2024-08-09,1,119.39
91619,269,7,17,2025-02-23,5,2317.95
91620,2320,135,46,2025-05-06,1,55.33
91621,9354,124,13,2024-12-12,4,1348.84
91622,4353,94,21,2025-03-10,1,117.54
91623,1158,166,35,2024-09-19,1,276.8
91624,1368,17,9,2025-04-04,5,126.75
91625,3706,48,38,2024-09-29,3,154.89
91626,190,36,13,2025-03-13,5,32.35
91627,7833,149,18,2024-10-12,5,1239.95
91628,93,107,19,2024-08-03,4,1899.76
91629,2583,95,30,2025-01-02,2,419.2
91630,708,126,1,2024-12-17,3,370.44
91631,7309,104,4,2025-02-19,3,771.33
91632,9246,117,32,2024-07-08,5,2335.65
91633,9287,126,41,2024-06-10,2,246.96
91634,8701,121,11,2025-01-06,3,822.87
91635,9454,9,50,2024-12-16,3,1006.38
91636,5114,90,35,2024-09-07,1,424.27
91637,1469,192,41,2024-09-10,5,1623.5
91638,99,117,32,2024-08-12,4,1868.52
91639,2330,69,29,2024-06-15,3,40.23
91640,6743,185,33,2025-05-10,2,445.3
91641,4542,18,22,2024-11-01,2,329.62
91642,3826,104,34,2025-04-22,2,514.22
91643,3866,125,16,2024-05-31,5,2170.05
91644,8453,64,50,2025-03-24,3,931.35
91645,7165,182,10,2024-06-19,2,586.48
91646,4530,88,35,2025-03-18,3,751.02
91647,8335,102,47,2024-11-03,1,100.43
91648,6160,70,50,2024-08-09,2,642.28
91649,3340,114,40,2024-09-29,1,458.98
91650,9498,192,22,2024-12-03,5,1623.5
91651,3795,18,2,2024-10-04,3,494.43
91652,7518,17,6,2024-10-29,3,76.05
91653,5499,135,44,2025-01-23,1,55.33
91654,3866,61,12,2025-02-18,4,251.76
91655,7886,187,46,2024-12-25,3,121.02
91656,3336,111,8,2025-02-17,4,164.96
91657,5822,25,10,2024-09-04,2,204.98
91658,7118,186,33,2024-09-18,4,1866.52
91659,3975,194,29,2024-05-13,1,420.6
91660,5386,178,41,2025-01-05,3,374.28
91661,8283,99,37,2024-08-05,1,464.87
91662,1504,39,33,2024-07-07,5,2093.45
91663,6031,193,47,2024-11-22,3,1001.13
91664,3075,33,39,2024-09-03,1,126.58
91665,8551,44,15,2025-02-20,5,167.75
91666,50,127,28,2025-01-06,2,233.72
91667,55,65,39,2024-06-08,4,761.48
91668,4866,49,12,2024-10-20,2,317.3
91669,524,157,39,2024-05-29,2,250.76
91670,4683,162,15,2025-02-09,2,897.16
91671,1244,105,9,2025-02-19,4,602.76
91672,9450,55,44,2024-07-15,3,324.48
91673,2593,132,33,2024-09-06,5,1258.15
91674,8623,189,44,2024-05-29,4,1608.64
91675,8786,34,18,2024-11-06,1,377.6
91676,783,73,19,2024-05-15,3,971.58
91677,9005,156,10,2025-04-12,1,98.69
91678,8647,30,48,2024-12-15,4,431.08
91679,9965,161,46,2024-09-21,5,1747.05
91680,9206,58,1,2025-01-29,4,477.56
91681,306,199,15,2024-08-23,2,508.9
91682,5632,15,43,2024-08-21,1,89.44
91683,2531,7,36,2025-02-22,4,1854.36
91684,3525,113,5,2024-05-20,4,956.48
91685,7661,192,45,2024-08-25,2,649.4
91686,2188,166,2,2024-05-19,3,830.4
91687,3078,82,32,2025-02-17,2,656.18
91688,7898,32,33,2024-07-10,5,2498.2
91689,9171,26,7,2024-05-29,4,1604.8
91690,8825,36,11,2025-01-14,1,6.47
91691,7690,178,24,2024-12-02,5,623.8
91692,8,150,21,2024-10-26,5,120.2
91693,1916,61,12,2025-04-09,4,251.76
91694,9294,47,20,2024-11-23,4,1965.4
91695,1073,127,39,2025-02-26,2,233.72
91696,3555,47,48,2025-05-02,1,491.35
91697,2436,120,22,2024-10-09,2,439.14
91698,1772,107,40,2024-05-16,2,949.88
91699,7004,166,2,2024-11-02,2,553.6
91700,8063,77,26,2024-10-27,1,479.45
91701,5175,151,32,2024-11-04,5,888.1
91702,4883,186,42,2025-02-10,4,1866.52
91703,1836,71,27,2024-07-21,1,338.69
91704,4980,56,47,2024-10-01,5,1769.0
91705,3898,40,39,2024-09-24,4,1828.72
91706,5160,197,9,2024-07-17,4,1455.48
91707,4928,196,17,2024-08-21,2,356.84
91708,3018,57,45,2024-05-23,2,200.9
91709,1137,119,21,2025-02-24,5,1370.4
91710,7958,195,26,2024-05-24,5,113.0
91711,6652,128,4,2025-03-11,1,439.83
91712,1090,70,10,2024-11-14,3,963.42
91713,9910,165,6,2025-03-08,1,424.13
91714,8458,111,38,2024-05-15,4,164.96
91715,2619,9,44,2024-10-28,2,670.92
91716,5037,188,8,2024-09-21,5,169.65
91717,7518,57,14,2024-06-15,1,100.45
91718,7862,123,12,2024-12-05,2,732.36
91719,8061,60,22,2025-04-02,5,116.75
91720,8076,60,8,2024-08-21,2,46.7
91721,6429,127,40,2024-08-14,5,584.3
91722,2972,81,8,2024-09-21,3,837.36
91723,9961,61,36,2024-10-21,1,62.94
91724,7289,72,5,2025-01-17,2,106.0
91725,6445,73,28,2024-05-13,3,971.58
91726,8263,132,3,2024-07-06,2,503.26
91727,5992,8,37,2024-06-15,3,1359.69
91728,8180,39,15,2024-06-27,3,1256.07
91729,898,144,15,2024-07-20,2,323.76
91730,1816,32,42,2025-04-15,4,1998.56
91731,341,187,12,2024-08-21,2,80.68
91732,3993,89,38,2024-11-20,3,672.03
91733,7691,127,42,2025-04-02,5,584.3
91734,7615,96,35,2024-10-25,2,48.56
91735,9949,20,44,2024-09-07,3,1075.08
91736,3155,32,43,2025-02-13,3,1498.92
91737,5591,66,30,2024-07-12,3,200.13
91738,2595,198,34,2024-10-06,2,806.82
91739,3120,147,16,2024-10-16,5,2309.95
91740,2241,164,41,2025-04-12,5,2361.1
91741,8818,24,40,2024-12-17,1,469.35
91742,3845,150,33,2024-06-01,5,120.2
91743,4892,109,10,2024-05-17,3,1134.63
91744,7477,181,18,2024-09-09,5,2228.85
91745,6338,18,12,2024-06-04,2,329.62
91746,3958,194,50,2024-11-10,3,1261.8
91747,4578,110,21,2025-04-30,1,29.78
91748,9870,35,48,2024-06-23,4,1521.24
91749,6401,82,15,2024-06-16,4,1312.36
91750,2212,83,47,2025-05-06,3,688.62
91751,3401,22,49,2024-05-21,1,372.24
91752,3065,173,36,2024-06-17,1,310.63
91753,9317,81,18,2025-03-03,3,837.36
91754,3268,26,30,2024-09-12,3,1203.6
91755,4870,135,45,2025-02-03,3,165.99
91756,7169,140,47,2025-04-30,1,471.4
91757,9287,121,50,2024-07-25,4,1097.16
91758,5925,92,48,2025-04-26,2,305.66
91759,8935,38,6,2024-09-02,4,258.0
91760,9024,118,47,2024-10-30,1,311.74
91761,3902,144,14,2025-02-28,5,809.4
91762,6325,44,7,2025-03-22,5,167.75
91763,1802,187,44,2024-08-05,5,201.7
91764,2786,196,11,2025-01-11,3,535.26
91765,2689,45,18,2025-05-12,2,536.82
91766,2066,89,47,2024-12-19,2,448.02
91767,501,182,19,2025-02-26,4,1172.96
91768,4046,69,3,2024-12-23,1,13.41
91769,7128,68,31,2025-02-14,5,884.65
91770,1363,181,8,2024-08-22,5,2228.85
91771,1400,145,39,2025-01-13,5,632.65
91772,6439,64,1,2025-01-22,1,310.45
91773,4960,30,39,2024-12-12,2,215.54
91774,6645,67,40,2024-09-20,5,2121.1
91775,663,18,20,2024-06-18,1,164.81
91776,3063,189,21,2025-04-16,1,402.16
91777,8373,131,44,2025-04-03,4,1406.52
91778,7546,105,1,2024-07-15,3,452.07
91779,4084,24,17,2025-04-11,2,938.7
91780,4956,2,44,2024-12-08,2,663.62
91781,944,104,9,2024-07-18,4,1028.44
91782,8481,72,1,2025-05-11,2,106.0
91783,1519,130,32,2024-09-16,3,1190.76
91784,9642,42,42,2024-12-07,1,157.85
91785,7875,18,36,2024-09-01,4,659.24
91786,149,98,25,2025-02-02,1,108.46
91787,460,50,21,2024-07-19,1,234.16
91788,5536,41,30,2024-05-23,2,546.26
91789,9140,138,19,2024-10-05,1,254.92
91790,8331,102,14,2024-10-30,3,301.29
91791,670,195,22,2025-01-06,3,67.8
91792,4910,17,20,2024-05-20,3,76.05
91793,5447,98,6,2024-09-02,2,216.92
91794,2863,168,30,2025-02-12,3,213.3
91795,7370,45,13,2025-01-03,2,536.82
91796,4239,68,27,2025-02-11,4,707.72
91797,3382,83,11,2025-04-12,3,688.62
91798,1865,129,41,2024-12-25,1,262.79
91799,6322,88,42,2025-04-22,1,250.34
91800,9738,60,20,2024-05-21,4,93.4
91801,1282,105,50,2024-09-12,5,753.45
91802,5566,6,46,2024-07-31,5,1275.55
91803,3370,84,12,2024-06-27,5,1250.3
91804,548,199,35,2025-03-20,2,508.9
91805,6788,3,40,2024-11-27,5,1834.9
91806,4973,124,14,2025-05-08,3,1011.63
91807,6197,88,38,2024-09-30,4,1001.36
91808,5060,189,46,2024-11-23,3,1206.48
91809,6711,80,34,2024-07-21,1,495.81
91810,9580,92,40,2024-12-22,3,458.49
91811,2330,83,37,2024-08-02,4,918.16
91812,6679,57,12,2024-11-11,1,100.45
91813,6206,116,18,2024-12-19,4,677.32
91814,8396,145,6,2025-02-18,1,126.53
91815,3000,142,9,2024-09-23,1,129.59
91816,2291,8,1,2024-10-19,5,2266.15
91817,9568,183,20,2024-10-24,3,656.64
91818,7403,133,45,2024-08-14,3,392.61
91819,1046,72,21,2025-03-06,4,212.0
91820,6807,169,8,2025-02-13,4,386.32
91821,9758,66,26,2025-03-27,2,133.42
91822,9263,100,26,2025-04-21,5,893.55
91823,6368,72,9,2024-11-23,2,106.0
91824,853,165,42,2024-09-28,1,424.13
91825,4274,14,13,2024-06-10,4,977.72
91826,498,154,13,2024-06-05,4,1013.28
91827,8685,1,50,2024-05-29,5,1755.15
91828,7188,103,18,2024-12-23,5,2246.75
91829,2439,181,38,2025-01-10,3,1337.31
91830,2619,172,21,2024-09-14,2,365.38
91831,1574,180,15,2024-07-27,4,1143.92
91832,7174,43,45,2024-08-16,2,597.44
91833,7066,53,16,2024-05-24,4,876.92
91834,8545,37,12,2024-10-12,3,1498.56
91835,4787,57,7,2025-03-16,4,401.8
91836,5379,152,16,2024-11-24,1,5.42
91837,2832,65,4,2025-02-22,2,380.74
91838,6462,49,11,2024-06-15,3,475.95
91839,8117,124,38,2024-11-20,5,1686.05
91840,8051,183,7,2024-12-14,2,437.76
91841,538,3,44,2024-12-27,4,1467.92
91842,2094,103,32,2024-11-24,2,898.7
91843,6513,117,26,2024-11-21,1,467.13
91844,5915,108,36,2024-06-13,1,249.86
91845,8371,80,10,2024-06-12,2,991.62
91846,171,65,22,2025-01-24,5,951.85
91847,5453,136,20,2024-12-10,4,532.88
91848,7386,5,13,2024-11-21,2,883.7
91849,9483,83,47,2024-05-14,1,229.54
91850,6789,168,21,2025-03-03,1,71.1
91851,219,148,8,2024-10-05,1,277.99
91852,4516,18,39,2024-08-08,3,494.43
91853,7962,139,7,2024-11-22,5,1783.05
91854,3736,160,28,2025-02-13,3,954.27
91855,9470,149,5,2025-01-10,3,743.97
91856,6281,39,44,2024-09-15,5,2093.45
91857,5250,72,46,2025-04-17,5,265.0
91858,6259,24,42,2025-01-01,1,469.35
91859,7037,160,10,2025-03-27,3,954.27
91860,6366,55,18,2025-01-12,1,108.16
91861,1949,19,42,2024-11-16,4,161.56
91862,4613,119,4,2025-03-02,2,548.16
91863,1116,28,50,2025-03-15,1,59.31
91864,3737,72,48,2024-06-06,5,265.0
91865,2594,10,31,2025-04-30,2,370.76
91866,2397,103,50,2024-09-21,1,449.35
91867,7903,12,25,2024-09-21,5,1752.05
91868,1071,32,17,2025-03-12,3,1498.92
91869,4401,95,15,2025-04-23,1,209.6
91870,9219,64,5,2024-10-10,1,310.45
91871,4161,129,29,2025-02-10,5,1313.95
91872,9936,84,23,2024-10-17,3,750.18
91873,6240,64,4,2024-05-20,2,620.9
91874,6991,111,33,2024-12-17,4,164.96
91875,7471,53,36,2025-02-04,1,219.23
91876,105,4,24,2024-05-15,3,1271.43
91877,2437,200,44,2024-10-05,3,679.8
91878,6063,100,35,2024-11-08,4,714.84
91879,3652,71,48,2024-05-21,2,677.38
91880,8719,187,44,2024-11-29,1,40.34
91881,9852,183,8,2025-02-19,1,218.88
91882,7843,3,48,2025-02-27,4,1467.92
91883,6998,107,24,2025-04-09,1,474.94
91884,3816,89,30,2024-11-03,2,448.02
91885,1490,14,31,2025-02-06,5,1222.15
